33,0.746090292930603
74,0.8037186861038208
148,0.797005295753479
160,0.7644258737564087
309,0.8112723231315613
310,0.7975165843963623
528,0.7459442615509033
754,0.7981655597686768
815,0.8028285503387451
829,0.8127970099449158
941,0.7970907092094421
955,0.7542380094528198
957,0.7321889400482178
1000,0.7945447564125061
1015,0.8486043810844421
1024,0.7447593212127686
1030,0.7376452684402466
1034,0.7733740210533142
1099,0.7723167538642883
1115,0.7869296669960022
1142,0.7372797131538391
1206,0.8171078562736511
1223,0.7663423418998718
1279,0.7603371739387512
1591,0.7477209568023682
1619,0.7023747563362122
1706,0.8289909362792969
1766,0.7814310193061829
1836,0.72632896900177
1853,0.7225154638290405
1870,0.7798126339912415
1974,0.7455610036849976
1976,0.8119903206825256
2011,0.742111086845398
2019,0.7316884994506836
2178,0.7092735171318054
2295,0.7665014266967773
2299,0.780175507068634
2301,0.8115214705467224
2323,0.776892364025116
2418,0.8073198795318604
2492,0.7802699208259583
2498,0.726028561592102
2519,0.6711744666099548
2555,0.754952073097229
2707,0.718288242816925
2715,0.7204527854919434
2735,0.76433265209198
2912,0.8229849338531494
2933,0.8016827702522278
3079,0.7035893797874451
3090,0.7211542725563049
3094,0.842174768447876
3131,0.7915515899658203
3134,0.7740073204040527
3149,0.7707194685935974
3188,0.7679449915885925
3313,0.8241479992866516
3459,0.8053855299949646
3500,0.7700865268707275
3579,0.7961411476135254
3653,0.745329737663269
3728,0.8159971237182617
3761,0.7757433652877808
3811,0.813610851764679
3928,0.7467482089996338
3974,0.8034969568252563
4123,0.7504299879074097
4163,0.7704018354415894
4228,0.8273431658744812
4326,0.8011732697486877
4344,0.7749634385108948
4358,0.7480493783950806
4380,0.7144753336906433
4493,0.783039927482605
4592,0.7703728079795837
4644,0.8131313920021057
4664,0.7074094414710999
4918,0.8585498332977295
5045,0.8518368601799011
5212,0.8507319092750549
5234,0.7715145349502563
5370,0.8096740245819092
5426,0.7653836011886597
5432,0.8211787939071655
5455,0.7486737370491028
5598,0.754347562789917
5668,0.7901947498321533
5701,0.742554247379303
5752,0.79583740234375
5759,0.8330745100975037
5826,0.8029564619064331
5915,0.7876618504524231
5977,0.7171671390533447
6007,0.797490119934082
6033,0.8210471868515015
6136,0.7491820454597473
6154,0.7914563417434692
8,0.7339373230934143
143,0.7956202030181885
188,0.8250657916069031
225,0.724591076374054
250,0.7344203591346741
400,0.8246683478355408
574,0.803274929523468
731,0.7729074358940125
919,0.7181001901626587
935,0.8127996921539307
989,0.8208321928977966
1004,0.733432412147522
1103,0.7151857614517212
1129,0.8419758677482605
1131,0.7014012932777405
1154,0.8244252800941467
1173,0.7195034027099609
1248,0.7992650270462036
1267,0.7633702754974365
1343,0.8180123567581177
1355,0.7487658262252808
1375,0.7839243412017822
1436,0.7446385622024536
1506,0.7717748880386353
1517,0.7926905155181885
1697,0.7562053203582764
1729,0.7305468320846558
1731,0.7397650480270386
1751,0.7311162948608398
1800,0.7801657319068909
2024,0.6471698880195618
2030,0.6989356279373169
2058,0.721842348575592
2096,0.7441849112510681
2152,0.7767289280891418
2154,0.821929395198822
2231,0.7618338465690613
2559,0.7347023487091064
2626,0.7275550961494446
2659,0.7425758838653564
2697,0.7539108991622925
2846,0.8384732604026794
2902,0.8477907776832581
2946,0.7367424964904785
3068,0.7518563866615295
3119,0.7057766318321228
3214,0.6866517663002014
3235,0.7745393514633179
3258,0.7165529131889343
3311,0.7820931673049927
3370,0.7732623815536499
3373,0.7624585032463074
3424,0.771542489528656
3595,0.8227674961090088
3603,0.8420460224151611
3624,0.7583654522895813
3655,0.7873291373252869
3719,0.7707770466804504
3749,0.8165935277938843
3752,0.7834976315498352
3807,0.7735506892204285
3860,0.8122952580451965
3862,0.8075138330459595
3908,0.799405574798584
3924,0.8080577254295349
3982,0.7992280125617981
4035,0.7644525766372681
4192,0.8351689577102661
4251,0.7411061525344849
4305,0.7615145444869995
4306,0.6966432332992554
4323,0.8285132646560669
4331,0.7148824334144592
4361,0.7810937166213989
4367,0.8263851404190063
4505,0.8186352849006653
4510,0.7133046984672546
4569,0.7856632471084595
4639,0.7466477155685425
4719,0.7274046540260315
4836,0.7495089173316956
4913,0.8077316880226135
4936,0.769902765750885
4961,0.7803958058357239
5154,0.7539576292037964
5415,0.7590786218643188
5431,0.7469124794006348
5440,0.7924382090568542
5442,0.7966089844703674
5483,0.8136104941368103
5486,0.7754824757575989
5629,0.7050682306289673
5746,0.8594417572021484
5982,0.8485780954360962
6020,0.7813211679458618
6031,0.7848477363586426
6091,0.7667046189308167
6191,0.8326429724693298
46,0.6925567984580994
70,0.7240948677062988
117,0.7578883171081543
216,0.7753726840019226
220,0.712917149066925
227,0.7992036938667297
261,0.7298449277877808
271,0.8042879700660706
276,0.8000931739807129
279,0.7286732196807861
315,0.7476261854171753
505,0.7079970240592957
541,0.7807230353355408
556,0.8318783640861511
650,0.7957161664962769
660,0.8021984100341797
661,0.7490628361701965
760,0.7369492053985596
784,0.7384945750236511
854,0.7413743734359741
1174,0.7736861109733582
1317,0.806378185749054
1319,0.7896289229393005
1463,0.716090738773346
1632,0.6709901690483093
1758,0.8182129263877869
1798,0.7259100079536438
1938,0.6948151588439941
1948,0.7325581908226013
1965,0.715390145778656
1967,0.7866841554641724
2000,0.7266902327537537
2075,0.7730883955955505
2117,0.8176252841949463
2225,0.7511305809020996
2359,0.8204421997070312
2435,0.7706693410873413
2454,0.7891805171966553
2476,0.7859179973602295
2500,0.7771225571632385
2568,0.7798259258270264
2588,0.7614826560020447
2891,0.7134881615638733
2929,0.8084741234779358
2934,0.7585680484771729
3057,0.7521533966064453
3236,0.7344826459884644
3307,0.8152950406074524
3324,0.7864394187927246
3337,0.7671006321907043
3396,0.7975603342056274
3438,0.7974193096160889
3496,0.8228092789649963
3502,0.7483333945274353
3504,0.8048493266105652
3549,0.7602444291114807
3599,0.8194108009338379
3630,0.7233431935310364
3740,0.8202153444290161
3756,0.7861995697021484
3780,0.7851607799530029
3907,0.8210084438323975
3922,0.7510402202606201
3943,0.7768927812576294
4139,0.784740686416626
4170,0.8018184900283813
4260,0.7905046939849854
4396,0.7643647193908691
4461,0.8094279170036316
4502,0.7694498300552368
4534,0.8030961751937866
4550,0.7100899815559387
4572,0.7710171341896057
4814,0.7957808375358582
4853,0.7875065803527832
4875,0.804978609085083
4965,0.8054251670837402
4981,0.8127357959747314
5010,0.7662529945373535
5122,0.8241738677024841
5230,0.7741146683692932
5263,0.7963771820068359
5350,0.8078476786613464
5410,0.7013980746269226
5423,0.8167042136192322
5481,0.7328097820281982
5626,0.8236306309700012
5637,0.8062450289726257
5639,0.7574187517166138
5770,0.7948218584060669
5882,0.804995596408844
5923,0.7453577518463135
5931,0.7615926265716553
5938,0.7272580862045288
